id,place_name,category,rating,sentiment,sentiment_score,text,label
78,Golden Guest House Hakata,게스트하우스,5,부정,0.703824937,밤늦게까지 술드시는거 좋아하시면 추천. 그때그때 게스트에 따라 다르겠지만 내가 머물땐 새벽 늦은시간까지 술마시고 문쾅쾅 닫는 몰상식한 분들도 계서서 마냥 편하지만은 않았음. 청결하다는 평이 많아서 그거보고 왔는데 샤워실과 변기 상태보고 기겁했지만 게하니까 그러려니하고 머물렀음. 더도말고 덜도말고 딱 가성비 게하.,긍정
79,Mercure Fukuoka Munakata Resort & Spa,호텔,4,부정,0.612190306,"4~5회 이용시켜 주고 있습니다만, 2식 첨부는 처음이었습니다. 이번에는 중화를 선택했습니다.…",긍정
80,도미 인 프리미엄 하카타 캐널시티 마에,호텔,1,긍정,0.985179365,일본 여행할 때마다 도미 인(Dommy Inn)에 묵는 걸 좋아합니다. 프리미어 룸이 있다면 업그레이드해서 더 즐거운 여행을 하고 싶을 정도였죠.…,부정
81,더 원파이브 후쿠오카 텐진,호텔,1,부정,0.998944581,"수건은 더럽고, 특히 방은 좁고 정돈이 안 되어 있는 데다, 직원들은 경험도 없고 무관심했으며, 매니저는 인종차별적인 태도를 보였습니다. 항의했더니 ""하하하, 그래서 뭐 어쩌라는 거야?""라는 식의 반응이었습니다. 일본에서 경험한 호텔 중 최악이었습니다.",부정
82,힐탑리조트 후쿠오카,호텔,1,긍정,0.937091172,"직장이 가까워서 비즈니스 호텔 대신 가끔 머물렀다. 조용하고 사람도 많지 않고, 딱 좋은 호텔이라고 생각하고 있었습니다만,,,,, 2연박으로 이용.…",부정
83,Japanesque Hotel Fukuoka,호텔,2,부정,0.95917809,"꽤 유감스러운 호텔이었다. 외관은 리조트풍의 건물로, 입지도 문제 없었지만, 방이 인터넷의 사진과는 멀리 떨어져 있었다. 더럽다고 할 정도는 아니지만 개인적인 의견이지만, 나는 침착하지 않은 분위기였다. 벽이나 바닥이 울고 소리가 들려오는 것이 힘들었다. 프런트의 분은 정중한 대응을 받았기 때문에 거기는 문제 없었지만, 물론 가격도 저렴했기 때문에 일괄적으로는 말할 수 없지만 오랜만에 침착하지 않는 밤이었다.",부정
84,APA Hotel ＆ Resort Hakata-Ekihigashi,호텔,1,부정,0.947577715,"인생에서 처음으로 침대 매트의 단지 호텔에 하룻밤 묵은, 자지 못하고 다음날 방의 교환을 해 받았다. 대응한 스태프 뜯어, 잘 보았으므로 괜찮다고 생각합니다,라고 안내된 방도 첫 방보다 조금은 섬세한 정도로 심한 매트. 괜찮은 매트가 없는 호텔은, 50년여 호텔을 이용해 처음, 자연스럽게 체인지해 받은 방까지는 어리석은 말이 없다. 청소도 서투른 호텔처럼 책상 위는 먼지로 흰색. 비가 내린 날에 맞았기 때문에 우산을 빌려 프런트에 갔지만, 재고가 없다고는 우산의 품절 호텔도 처음, 근처의 편의점에 비에 젖어 사러 뛰었습니다. 방의 변경도 제의가 나쁘게 전해져 있지 않았습니다. 아파 호텔에는 꽉, 기분이 나쁜 4박이었습니다.",부정
85,FUKUOKA門司港ステイ,호텔,5,긍정,0.990735471,호텔 시설이 훌륭해서 매우 만족했습니다. 위치도 모지 항구와 가깝고 JR 열차로 이동하기 편리합니다.,긍정
86,APA Hotel ＆ Resort Hakata-Ekihigashi,호텔,5,긍정,0.993334532,"정말 환상적이었어요. 개장 첫날부터 이틀 동안 최상층에 묵었는데, 멋진 전망에 시험공부하기에 딱 좋은 밝기와 조명이었어요. 전망이요? 음, 공사 중인 건물이 많아서 어쩔 수 없었지만요. 그래도 조용해서 좋았어요. 다음에 꼭 다시 묵을 거예요.",긍정
87,The Luigans Spa＆Resort,호텔,5,긍정,0.995307267,"여러 번 숙박을 받고 있습니다. 방의 설비에 조금 연계는 느끼지만, 그 이상의 분위기나 경치, 식사를 즐길 수 있는 호텔입니다. 이 가격대에서 여기까지 비일상감을 맛볼 수 있는 곳은 좀처럼 없다고 생각합니다. 발코니가있는 객실은 외부 공기를 느끼면서 술을 즐길 수 있으며, 새로 고침 할 수 있습니다. 룸 서비스도 만족도가 높고, 방에서 천천히 보내고 싶은 분에게도 추천입니다.",긍정
88,종크호텔 나카스 데아이바시,호텔,2,긍정,0.500306785,"임시 오픈 중답게 눈에 띄는 간판 등 없이 입구를 알기 힘들었다. 또, 방의 시설 미비가 눈에 띄는(에어컨 고장, 태블릿의 접속 에러, 콘센트의 접촉 불량, 설계 미스에 의해 블라인드가 아래까지 없는 방), 인근의 음식점 등으로부터 들은 이야기에 의하면 트러블 속출로 평판이 나쁘다는 것. 방은 깨끗하고 어메니티도 충분해, 역에서 도보 2분 정도로 입지도 좋았다. 강이 보이는 방으로 보이지 않는 방에서 1000엔 정도 요금이 다른 것 같다. 결국은 에어컨 수리업체가 올 때까지 더운 방 귀중한 관광 시간을 1시간 반 정도 기다렸고, 밤밥 안에 메일로 에어컨이 고쳤다고 연락이 왔지만, 태블릿의 시스템 에러는 끝까지 곧 유료의 외선을 안내되었다. (숙박객은 24시간 문의 가능한 채팅과 Skype통화는 사용할 수 없는 채) 블라인드가 아래까지 없어서 이층 침대 아래 사람은 머리와 다리를 거꾸로 자고 있었다. 블라인드를 아래까지 내리는 요령이 있었는지, 원래 설계 미스인지, 미스라면 예약시에 숙박자가 승낙할 수 있도록 기재하거나, 강측이라며 요금을 올리지 않고 와케아리이므로 따뜻하게 1000엔 저렴해도 좋았던 것은 아닐까. 크레이머가 아닙니다. 사실입니다. 단지 홋카이도의 여행자이므로 더위에 견딜 수 없었을지도 모릅니다. 다른 방이 비어 있었다면 처음부터 변경하는 등 대응해 주시면 여기까지의 불만은 남지 않았다고 생각합니다.",부정
89,호텔 마이스테이스 후쿠오카 텐진,호텔,2,부정,0.994372725,"욕조는 더러워지고 수건은 냄새가 났고, 이번에는 좋지 않았습니다. 위치만 평가합니다.",부정
90,나인아워스 하카타 스테이션,호텔,2,긍정,0.681894124,객실 내 충전! 아주 드물죠.,부정
91,베스트 웨스턴 플러스 후쿠오카 텐진-미나미,호텔,3,부정,0.67588985,목이 뻣뻣한 남자 프론트 씨. 기분나쁜 표정의 응대 감사합니다. 감사합니다 라는 말에 아무런 대응이 없는. www 나머지는 모두 만족입니다.,
92,더 로얄 파크 호텔 후쿠오카 (The Royal Park Hotel Fukuoka),호텔,1,긍정,0.821603298,"부르는 결혼식에서 헤어 세트를 부탁했지만 자신이 생각하는 헤어 세트에는 전혀 없었고 하루 종일 슬퍼했습니다. 제대로 연습해 주었으면 하고, 이젠 헤어 세트를 할 수 있는 사람이 있는 것이 좋다고 생각합니다.",부정
93,ANA 크라운 플라자 호텔 후쿠오카,호텔,1,부정,0.997518778,스위트 뷔페는 시작과 동시에 소주행으로 다른 손님이 요리를 대량으로 접시에 태워 가져가 요리 보충도 없기 때문에 한입대의 스위트 2품 밖에 먹을 수 없어 돈과 시간을 대량으로 낭비했습니다. 물 컵도 보충되지 않았기 때문에 물도 마실 수 없었습니다. 직원은 각 장소에 흠뻑 찔렀다. 다시는 사용하지 않을 것입니다.,부정
94,호텔 리브맥스 후쿠오카 텐진,호텔,2,긍정,0.543929935,위치는 좋음 하카타 역까지 걸어갈 수 있고 텐진역도 한정거장임 다만 호텔 퀄리티가 좋진 않음 한국 싼 모텔 정도? 화장실은 하수구 냄새도 올라오고 좀 많이 습함 근데 못지낼정돈 아님 바로 아래 편의점도 잇음 조식으로 벤토 줫는데 마트에서 먹는 퀄리티엿음 가격생각하면 갠춘한 느낌,부정
95,언플랜 후쿠오카,호텔,5,긍정,0.992382705,후쿠오카에서 일을 위해 5박 연박해 왔습니다✨ 좋은 곳이었으므로 추천입니다!…,긍정
96,후쿠오카 산팔레스 호텔 & 홀 (Fukuoka Sunpalace),호텔,4,긍정,0.503431618,유니콘 콘서트에서 방해했습니다. 시설 뒤편에 바다가 퍼져 벤치가 있거나 조금 쉬는 장소가 있습니다.,긍정
97,미쓰이 가든 호텔 후쿠오카 기온,호텔,1,부정,0.997228086,식당 예약 부탁했는데 거절당함. 4성급이라는 호텔이면 컨시어지가 당연히 있을텐데 이런 요청조차 단칼에 거절하는 게 황당하네요. 그런 정책이 없다면서 위에 보고하겠답니다ㅋㅋㅋㅋ이럴 거면 그냥 게스트하우스에 가지 뭐하러 호텔 예약하나요? 취소하고 다른 호텔 가야겠습니다,부정
98,더 레지덴셜 스위트 후쿠오카,호텔,5,긍정,0.579712689,"JR이 있는 플랜으로 숙박. 꽤 유익하게 이용할 수 있었다. 관내는 분위기도 좋고, 청결. 경치도 좋고 객실도 조용하고 깨끗합니다. 하지만 수건은 가시가시. 직원 분들의 접객도 좋고, 아침 식사도 차분한 분위기에서 느긋하게 맛있게 식사를 할 수 있었다. 하지만 후쿠오카 와서 명태자 없는 것은 부치길레 같았다. 대개, 또 이용합니다.",긍정
99,프리미어 호텔 모지코,호텔,1,부정,0.997911513,불친절 객실 불청결 같은 가격이면 비추,부정
100,호텔 리브맥스 후쿠오카 텐진,호텔,2,긍정,0.681982338,"하카타에 일박! 가능한 한 저렴! 어딘가 없을까! ? 최저가에서 보면 어디도 도미토리와 캡슐. . . 또는 하카타 역에서 멀리 떨어진 곳. . , 그런 가운데, 숙박 예약 사이트에서 1박 4000엔 미만의 호텔을 발견! 흠흠. 버스를 사용하면 하카타역에서 10분이고, 걸어도 20분 정도인가. 여기 결정했다! 그리고 예약을 포치. 왠지, 싱글에서도 트윈에서도 같은 요금이었기 때문에, 모처럼이라면 넓은 쪽을과 트윈을 선택. 하지만 예약 완료 후 리뷰를 보면 방이 더러워서 모두 쓰고 있다. . . 이것이 실패했습니까? ? 두근두근하면서 당일을 맞이한다. 버스를 타려고 생각했지만, 그냥 목적의 버스가 가 버렸기 때문에, 와서 걷는 것에. 대로를 계속 진행하기 때문에, 헤매는 것은 없습니다. 20분 정도 걸어 도착입니다. 호텔 바로 옆이 편의점인 것은 편리하네요. 체크인기로 수속을 끝마치고, 막상 입실! 입실하고, 우선 눈에 띈 것은 바닥의 기미. 와우! 과연 입소문이 맞네요! 표현한다면, 여기서 살인 사건이 일어난 것 같은, 바닥 얼룩. 침대 근처에 검은 색 큰 얼룩이 있으며 문 쪽까지 점차 계속됩니다. 뭐가 있었어! ? 살인 사건은 농담이지만, 커피에서도 화려하게 부딪쳤을까. . . 그리고는, 타월의 접는 방법이나 침대 메이크업이 지저분하거나 침대 위의 사촌에 쓰레기 떨어지고 있다든가, 그런 것이었습니다. 다른 쪽이 쓰여져 있던 샤워 커튼의 곰팡이등은 없었습니다. 욕실과 화장실은 깨끗했습니다. 결과 발표! 방의 이마이치를 실수 찾는 것처럼 즐길 수 있다면, 도미토리보다 여기를 추천! 4000엔으로 개인실은 고맙다! 그렇지 않다면 좀 더 예산을 올려 다른 호텔을 추천합니다!",부정
101,아파 호텔 후쿠오카 유쿠하시 에키마에,호텔,5,긍정,0.949559093,츠키가미쵸에 갈 때는 반드시 아파 씨를 상숙으로 하고 있습니다. 프런트 여성도 늦게까지 일하고 있을 때도 있어 반대로 이쪽이 걱정해 버립니다.,긍정
102,코코 호텔 후쿠오카 텐진,호텔,2,부정,0.981271207,"개업 당초에 숙박했지만, 청소가 꽉 차지 않았다. 리뉴얼 오픈이라고 듣고 묵었는데 실망했습니다.",부정
103,The BREAKFAST HOTEL 후쿠오카 텐진,호텔,4,긍정,0.698514998,"시내가깝고,방 깨끗,1층 무료 음료bar.단 편의점 약300미터,지하철 공항선 도보10분",긍정
104,Hotel Vista Fukuoka Nakasu-Kawabata,호텔,4,부정,0.606901646,"체크아웃이, 디폴트 10시이므로 아침 천천히 하고 싶은 파는 요주의.",긍정
105,Hotel Mei Fukuoka Tenjin,호텔,5,부정,0.660239339,1층에는 인기 카페,긍정
106,크로스라이프 하카타텐진,호텔,2,부정,0.981949985,"객실 조명이 어두워 글을 쓰거나 전화를 사용하기가 불편했습니다. 한국인 투숙객이 많았는데, 온천 이용 시 한국인 투숙객이 지켜야 할 예절에 대한 설명이 부족했습니다. 목욕 전후로 샤워실이 한국인 투숙객들의…",부정
107,야스라기 나카스,게스트하우스,2,부정,0.707462072,"장점 나카스 및 주요 장소 접근성 우수 주인 응답 빠름 단점 청소미흡 (특히 샤워실), 침대불결, 엘리베이터 없음.",부정
108,FFFFFF Hotel,호텔,5,긍정,0.923080981,이번에는 학생들의 모임으로 이용했습니다. 방은 깨끗하고 즐겁고 쉴 수 있습니다.,긍정
109,EN 호텔 하카타,호텔,1,긍정,0.883320987,"마치 벽의 얇은 러브 호텔. 어쨌든 벽이 얇고 한밤중이 되면 곳곳에서 듣고 싶지 않은 울부짖음이 들립니다. 목욕은 유리로 꾸며져 있습니다. 방은 미묘하게 나이 냄새와 욕실은 약간 배수의 냄새도 있어 좁은 욕조에 잠길 신경이 쓰이지 않습니다. 하지만 청소는 세심하고 있고, 접수 분의 서비스는 매우 정중하고 좋았습니다.…",부정
110,후쿠오카 토에이 호텔,호텔,1,긍정,0.774783552,"방에서는 곰팡이 냄새와 담배 냄새가 났지만, 그 외에는 괜찮았습니다.",부정
111,더 원파이브 테라스 후쿠오카,호텔,5,긍정,0.990941346,"평일과 공휴일에는 조식 포함 1박에 약 8,000엔 정도입니다. 킹사이즈 침대 두 개는 약 48평(약 16.3제곱미터)으로, 제가 후쿠오카에서 6박 동안 묵었던 호텔 중 가장 넓었습니다. 에어컨 소음이 좀 있고, 조식이 인근 호텔 지하에서 제공되어 찾기가 조금 어려운 점을 제외하면, 넓은 공간이 정말 마음에 들었습니다. 다만 공용 시설이 많지는 않았습니다.",긍정
112,APA Hotel Hakata Ekimae 3-chome,호텔,2,긍정,0.701051116,"여행 예정일에 가까운 날에 예약을 했기 때문에 1인분 2박에서도 상당히 높았습니다. 객실은 꽤 좁아 가방과 가방 1개 두면 사람이 1명 다니는 겨우 정도입니다. TV는 책상에 앉아 있거나 침대에 누워서 볼 수밖에 없습니다. 또한 객실에서 프런트에 갈 때까지 아파트처럼 밖과 연결되어 있기 때문에 겨울철은 춥습니다. (어디의 아파 호텔도 아마 같다고 생각합니다만) 전체적으로 청결감은 있습니다만 장소는 알기 힘들고, 도보 1분 이내의 편의점은 1채 있습니다만 주위에 음식점은 없기 때문에 식사를 끝내 오는지 조금 걸은 곳에 있는 써니나 드럭 스토어 모리에서의 쇼핑을 추천합니다.",부정
113,ANA 크라운 플라자 호텔 후쿠오카,호텔,2,부정,0.984136462,"에어컨 통풍구가 침대 바로 옆에 있어서 앉은 자세로 쉽게 조절할 수 있었습니다. 호텔이 오래되고 시설이 노후된 것은 이해하지만, 통풍구는 제대로 관리되어야 했습니다. 통풍구에는 곰팡이 냄새가 나고 먼지가 잔뜩 쌓여 있어서 잠을 자기에 매우 불편했습니다.…",부정
114,리치몬드호텔 후쿠오카 텐진,호텔,5,긍정,0.994045377,"텐진에서 걷고 바로 호텔까지의 길에 편의점도 있어 프런트 쪽이나 종업원 쪽도 친절하고 방도 매우 깨끗하게 청소되고 있어 매우 편안하고 아침 식사도 풍부하고 최고였습니다. 또 후쿠오카에 갔을 때는 이 호텔을 사용하고 싶습니다, 감사합니다.",긍정
115,더 베이직스 후쿠오카,호텔,5,긍정,0.993305743,조식 음식도 맛있고 카운터분들이 한국어도 가능하셔서 넘 편했어용,긍정
116,시즈테츠 호텔 프레지오 하카타에키마에,호텔,5,긍정,0.976562798,깨끗하고 깔끔하며 편리한 위치,긍정
117,The Luigans Spa＆Resort,호텔,1,부정,0.969779909,"코로나 시기에 가야 할 곳이 아니다. 마이크로 버스에 탐 전에 검온 없음. 게다가 규규에 태운다. 체크인 시에도 검온 없음. 알콜은 이다, 그러나 직원이 고무시키는 없음. 호텔 천장은 낮고 방에 갈 때까지 복도의 먼지가 심하다. 게다가, 지금, 화장실 버스 함께 비즈니스 호텔 사양. 옷장은 롱 원피스는 걸 수없는 높이.…",부정
118,플라자호텔 프리미어,호텔,2,부정,0.607648551,입지는 최고. 시설은 오래되었습니다. (화장실 및 욕실) 중국이나 한국의 관광객이 심야까지 시끄럽다.…,부정
119,포포인츠 바이 쉐라톤 후쿠오카,게스트하우스,1,부정,0.982699871,"플래티넘 엘리트의 특전 거의 사용할 수 없었기 때문에 사용하지 않는 것이 좋습니다. 늦은 체크아웃 불가, 아침 식사 유료, 바스트 화장실의 실내가 심한 이취. 더 이상 두 번 사용하지 않습니다.",부정
120,EN 호텔 하카타,호텔,5,긍정,0.978901803,룸 크기 자체는 걍 적당하고 드라이기가 굉장히 좋았음! 직원분들 친절하시고 비가 굉장히 많이 오는 날이었는데 우산도 대여가능하고 수건도 빌려주심 ㅠ 근데 방에 그 창틀 쪽에 버즈 두고 왔는데 결국 못 찾음..,긍정
121,포포인츠 바이 쉐라톤 후쿠오카,게스트하우스,1,긍정,0.845523417,"위치는 하카타역에서 도보로 약 10분 거리에 있어 매우 좋습니다. 필요한 편의시설은 모두 갖춰져 있지만, 세탁기와 건조기가 두 대뿐인 것은 조금 아쉬웠습니다.…",부정
122,니시테츠 인 후쿠오카,호텔,3,부정,0.555502832,"저는 맨 끝쪽에 있는 928호에 묵었는데, 전망도 좋고 꽤 조용했어요. 프런트 직원들은 예외 없이 규칙을 잘 지켰고요. 전에도 두 번 묵었던 곳인데, 이번에는 아침 9시에 도착했더니 회사에서 항상 이용하는 호텔이고 빈방도 있는데도 체크인을 안 해주려고 하더라고요. 호주에서 14시간이나 걸려서 피곤한 상태였는데, 빈방이 있다는 걸 알고 있었거든요. 그래서 당황해서 체크인은 12시 30분이라고 하길래 3,000엔(호주 달러…",
123,나인아워스 하카타 스테이션,호텔,1,긍정,0.956284165,"하카타 역에서 매우 가깝고 약국과 편의점도 바로 옆에있어 편리함은 매우 좋습니다. 여러분이 코멘트에 남아 있을수록, 샤워 룸의 냄새는 신경이 쓰이지 않았습니다.…",부정
124,APA Hotel Fukuoka Tenjin West,호텔,5,긍정,0.992645383,"모든 면에서 꾸준히 좋은 성과를 보이는 좋은 브랜드의 호텔입니다. 깨끗하고 편안하며, 직원들은 전문적이고, 위치도 좋고, 가성비도 좋습니다. 객실 크기는 일본 특유의 규모로 1인 숙박에는 괜찮았지만, 2인 숙박에는 조금 좁을 수 있습니다. 다른 분들께도 추천합니다.",긍정
125,료소마키바노이에,료칸,5,긍정,0.990571499,료칸 직원을 찾기 쉽고 훌륭하며 노천 온천이 매우 아름답습니다. 강력 추천합니다.,긍정
126,그랜드 머큐어 벳푸완 리조트 & 스파,료칸,1,부정,0.99764663,"두 번째 숙박입니다. 전회가 좋았기 때문에, 2회째를 이용했습니다만, 바이킹 홀의 조리 스탭의 1명의 태도가, 비상 가벼운 태도로, 최악이었습니다. 모처럼의 요리도 여행도 망쳤습니다. 다시 이용하지 않습니다.",부정
127,후루유 온천 온크리,료칸,5,긍정,0.99322778,"당일치기 온천을 기대하러 갔다. 버스 정류장에서도 빠르고 편리한 장소에 있었다. 들어간 순간, 건물과 스탭의 청결감의 훌륭함에 승리를 확신. 점원 대응은 매우 정중. 온천도 깨끗하고 최고로 기분 좋았다. 물론 사우나도. 자판기에는 우유가 병으로 팔리고 있어 이상을 모두 이룬 장소를 찾아 버렸다.",긍정
128,후쿠오카 유벨 호텔,호텔,3,부정,0.569043338,"3명으로 장애인용 객실에 숙박. 아직 오픈시의 깨끗함이 남아 실내의 인상은 OK. 벽 등이 얇은 탓인지, 복도나 이웃실, 아래층 대욕장에서 소리가 들리는 경우가 많았다. 버스, 세면대는 깨끗했지만, 바닥의 카펫은 대부분 얼룩이 눈에 띄었다.",
129,머큐르 후쿠오카 무나카타 리조트 & 스파,호텔,5,부정,0.716218412,▪️이용년월 2024년 12월…,긍정
130,ANA 크라운 플라자 호텔 후쿠오카,호텔,5,부정,0.880049229,매우 만족했으므로 불만족스러운 점만 씁니다.…,긍정
131,시즈테츠 호텔 프레지오 하카타에키마에,호텔,4,긍정,0.586839855,"(입지) 하카타 역에서 조금 떨어져 있습니다. 단지 선로를 따라이므로 하카타 출구에서도 치쿠시 출구 측에서도 가기 쉽다는 장점도 있고, 역 주변의 소란과는 무연한 장소입니다.…",긍정
132,호텔 오리엔탈 익스프레스 후쿠오카 텐진,호텔,5,긍정,0.990050852,번화가와 가까워 접근성이 좋고 객실이 깨끗하다,긍정
133,후쿠오카 토에이 호텔,호텔,5,긍정,0.982820392,저렴하고 좋은 호텔이었습니다.,긍정
134,호텔 오리엔탈 익스프레스 후쿠오카 텐진,호텔,1,부정,0.996886671,3명이 써서 그런지 진짜 방이 너~~무 너무너무 비좁고 지금 3월날씨에 바깥은 생각보다 쌀쌀하지만 방안은 따뜻한게 아니라 너무 더워요 에어컨을켜도 새벽되니까 중앙에서 조절하는지 에어컨이 안나오더라고요 이틀동안 ㅡㅡ…,부정
135,후쿠오카 리센트 호텔,호텔,2,긍정,0.592022121,"이 호텔은 리셉션이 좋지 않습니다. 말을 걸거나 기다리거나 아침 일찍 출발하여 프런트가 부재중으로 매우 곤란했습니다. 방도 경대의 뒤가 먼지 투성이, 청소도 적당합니다. 두번째는 없을지도.",부정
136,호텔 JAL 시티 후쿠오카 텐진,호텔,1,부정,0.998887479,"불친절하기 그지 없다. 프론트에서 영어 전혀 못함. 렌트카로 12시 도착, 3시부터 체크인, 12-3시까지 주차비 9천원 정도 따로 받음. 2:45분 다시 체크인 하러 왔더니 3시 정각까지 기다리라고 하네.. 불친절의 끝판왕! 비추천…",부정
137,더 베이직스 후쿠오카,호텔,5,긍정,0.95396477,"넓고 세련된 입구에 깨끗한 넓은 객실. 매우 편안하게 보낼 수있었습니다. 아침 식사 뷔페에서는 돼지뼈 라면이나 명태자 등의 당지물도 받을 수 있어, 매일 아침 과식해 괴로웠습니다.",긍정
138,ART HOTEL Kokura New Tagawa,호텔,1,긍정,0.735723794,"후쿠오카의 보조로 방을 맡기면, 충분한 여유가 있는데 좁은 세미 더블의 싱글의 방에 통과되었다. 보통은 그날의 밝은 상태로 넓은 방으로 할 것이다. 오늘의 빈방으로 조사하면 트윈도 더블도 패밀리의 방도 있는데다.…",부정
139,언플랜 후쿠오카,호텔,5,긍정,0.993051171,역에서 아주 가깝고 주변 환경도 훌륭해요!,긍정
140,ANA 크라운 플라자 호텔 후쿠오카,호텔,2,부정,0.988057613,"직원들은 교육을 잘 받았지만, 제가 묵었던 싱글룸은 정말 너무 작았습니다! 근처 로열 파크 호텔 같은 곳은 방이 세 배나 넓고 가격은 절반이었어요. 앞으로 이 호텔에 다시 묵을 일은 없을 것 같습니다.",부정
141,나인아워스 하카타 스테이션,호텔,5,부정,0.778271914,"윌러 버스 옵션으로, 샤워하고 싶고 이용했습니다. 장소가 이해하기 어려웠습니다.…",긍정
142,The Luigans Spa＆Resort,호텔,1,부정,0.935294092,"점심 식사로 레스토랑을 이용했습니다. 입점시부터 스탭이 소금 대응으로 놀랐습니다. 매우 기대하고 있었으므로 유감이었습니다. 주문이 정해져, 가게를 부르는 것도 좀처럼 알아차릴 수 없다. 눈치챘다고 생각해도 좀처럼 오지 않는다. 어쨌든 접객은 나쁘다고 느꼈습니다. 요리는 즐길 수 있었지만, 스탭 분들의 대응이 너무 나쁘고 유감이었습니다.",부정
143,야마모토 료칸,료칸,5,부정,0.615720928,시골 할아버지네 놀러온 느낌,긍정
144,플라자호텔 프리미어,호텔,2,긍정,0.817769885,"조금 낡습니다만, 떨어지는 호텔입니다. 경영이 바뀌기 전에는 아침 식사가 매우 맛있고 잘 이용했습니다. 오랜만에 이용하면… 수하물 보관소가 없는데 깜짝 ️자기책임으로, 짐을 둘 공간은 있다는 것. 누구나 짐에 노출되기 때문에 무서워서 짐은 동전 사물함에.…",부정
145,후쿠오카 하나 호스텔,게스트하우스,1,부정,0.962965608,"*오후 10시부터 새벽 1시까지, 관리자가 거실에서 투숙객들과 시끄럽게 대화를 나누었습니다. *오후 10시부터 새벽 1시까지, 관리자가 거실에서 투숙객들과 시끄럽게 대화를 나누었습니다. 호텔 자체 규정을 어긴 첫 번째 사례입니다! *처음 묵었을 때 일본식 객실을 예약했는데, 프런트 직원이 팔아버리고 예약하지 않았습니다. 나중에 2층 침대가 있는 방으로 옮겼습니다. 방은 먼지가 너무 많았고 코와 피부가 가려웠습니다. *두 번째 묵었을 때는 이틀 연속으로 오후 10시 30분부터 새벽 1시까지, 관리자가 1층 거실에서 투숙객들과 시끄럽게 대화를 나누었습니다. 투숙객들의 웃음소리와 대화는 2층에서도 들릴 정도였습니다. 만류는 효과가 없었습니다. 이는 투숙객에 대한 매우 무례한 처사입니다. 호텔 측에서 자체적으로 규칙을 정했는데, 지키지 않았을 뿐만 아니라 어기기까지 했습니다. 정말 끔찍해요!",부정
